"","n","n_t","zeta","Q","scenario_id","rank","iteration_id","save_model","dsim_seed","model_seed","start_gamma","start_emiss"
"176",20,800,0.5,0.4,"0ee71802d444bd47adcb19e6722129cb",14,"4aed924d3a9912fa4421d415c96d8fd8_chain2",TRUE,8876083,966421679,"{
  ""tpm"": [0.6846, 0.1577, 0.1577, 0.1577, 0.6846, 0.1577, 0.1577, 0.1577, 0.6846]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4302, 0.9878, -6.1806, 1.0668, 4.3529, 1.0727],
  ""EOG_median_theta"": [5.9195, 0.9736, 0.9498, 1.0497, -4.1988, 1.0253],
  ""EOG_min_beta"": [-6.0628, 1.0844, 3.942, 0.9879, -1.0416, 1.0934]
}"
"177",20,800,0.5,0.1,"10f1a80c0f7daaf2d1034c9ebd9d2c67",7,"8889f3176ada99fe80036e07fe0e7217_chain2",TRUE,6573374,828337151,"{
  ""tpm"": [0.7382, 0.1309, 0.1309, 0.1309, 0.7382, 0.1309, 0.1309, 0.1309, 0.7382]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.329, 0.9975, -5.9424, 1.0943, 4.3367, 0.9297],
  ""EOG_median_theta"": [6.0042, 1.0908, 1.0829, 1.0026, -4.1295, 0.9484],
  ""EOG_min_beta"": [-6.1606, 0.9201, 3.9007, 1.0798, -1.2408, 0.9086]
}"
"178",20,800,0.5,0.1,"10f1a80c0f7daaf2d1034c9ebd9d2c67",26,"1c960d790daf3ba6d42ccc1ab7d01a8a_chain2",TRUE,3253613,356802723,"{
  ""tpm"": [0.675, 0.1625, 0.1625, 0.1625, 0.675, 0.1625, 0.1625, 0.1625, 0.675]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5989, 0.9582, -5.9222, 1.0187, 4.2418, 0.9504],
  ""EOG_median_theta"": [6.1594, 0.9651, 0.9395, 0.9768, -4.1403, 1.0721],
  ""EOG_min_beta"": [-6.1271, 1.037, 4.0125, 0.9623, -1.2943, 1.099]
}"
"179",20,800,1,0.2,"165c8f20f412a77ecc7121e4ad356167",14,"56bbb67d6fbd25b8967663a701c296a3_chain2",TRUE,6681554,717307331,"{
  ""tpm"": [0.501, 0.2495, 0.2495, 0.2495, 0.501, 0.2495, 0.2495, 0.2495, 0.501]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5069, 1.5903, -5.9412, 1.4319, 4.0142, 1.4551],
  ""EOG_median_theta"": [6.0547, 1.4596, 1.2013, 1.5654, -4.0122, 1.5846],
  ""EOG_min_beta"": [-5.8678, 1.4147, 4.0262, 1.5419, -1.0036, 1.5826]
}"
"180",20,800,1,0.2,"165c8f20f412a77ecc7121e4ad356167",28,"f551ed5d0eaac7040ef07bf4aaf823ce_chain2",TRUE,8782999,746108533,"{
  ""tpm"": [0.6047, 0.1977, 0.1977, 0.1977, 0.6047, 0.1977, 0.1977, 0.1977, 0.6047]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5081, 1.5898, -6.0047, 1.5398, 4.2653, 1.5752],
  ""EOG_median_theta"": [6.1511, 1.5998, 1.0009, 1.5903, -4.0077, 1.4425],
  ""EOG_min_beta"": [-5.933, 1.5095, 3.9557, 1.4718, -1.3194, 1.46]
}"
"181",20,1600,1,0.2,"1c3361165dfbd7e8f1a1236be2b8c3fb",6,"ce6af694d71123acb41a8e30d485b016_chain2",TRUE,2868350,376370376,"{
  ""tpm"": [0.7381, 0.1309, 0.1309, 0.1309, 0.7381, 0.1309, 0.1309, 0.1309, 0.7381]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5672, 1.4974, -5.8599, 1.406, 4.3441, 1.4476],
  ""EOG_median_theta"": [5.8275, 1.4916, 0.9878, 1.5981, -3.8877, 1.4291],
  ""EOG_min_beta"": [-5.9871, 1.4007, 4.1502, 1.5888, -1.188, 1.4266]
}"
"182",20,1600,1,0.2,"1c3361165dfbd7e8f1a1236be2b8c3fb",18,"6e33552d2da322b8cf8bf8f035c4f709_chain2",TRUE,4869941,601771883,"{
  ""tpm"": [0.5351, 0.2324, 0.2324, 0.2324, 0.5351, 0.2324, 0.2324, 0.2324, 0.5351]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6733, 1.4565, -5.8604, 1.5323, 4.217, 1.5684],
  ""EOG_median_theta"": [5.904, 1.5046, 1.2016, 1.4997, -4.157, 1.4135],
  ""EOG_min_beta"": [-5.995, 1.4863, 4.1997, 1.5748, -1.0227, 1.467]
}"
"183",80,400,1,0.4,"1f5be21a26b3b78d733a71d3cfceba8b",7,"20cb06ba1dc3e1bcc3c35e2dc7dc2b39_chain2",TRUE,9317755,648927590,"{
  ""tpm"": [0.7786, 0.1107, 0.1107, 0.1107, 0.7786, 0.1107, 0.1107, 0.1107, 0.7786]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3798, 1.4552, -6.1648, 1.4784, 4.1911, 1.509],
  ""EOG_median_theta"": [5.9233, 1.5279, 0.975, 1.563, -3.8496, 1.548],
  ""EOG_min_beta"": [-6.0167, 1.5529, 3.9893, 1.4924, -1.1057, 1.5128]
}"
"184",80,400,1,0.4,"1f5be21a26b3b78d733a71d3cfceba8b",26,"f74d502b432514406d72997327628b1e_chain2",TRUE,5939297,665319203,"{
  ""tpm"": [0.6033, 0.1984, 0.1984, 0.1984, 0.6033, 0.1984, 0.1984, 0.1984, 0.6033]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4439, 1.5107, -6.0539, 1.5853, 4.3393, 1.4865],
  ""EOG_median_theta"": [6.1273, 1.5017, 1.1314, 1.5909, -3.907, 1.5645],
  ""EOG_min_beta"": [-5.936, 1.5083, 3.9867, 1.527, -1.0482, 1.4263]
}"
"185",40,1600,0.5,0.2,"21312fb2fd0b87dd6c452e383a39a0b9",2,"c8f55ecfdf1ba0e752fbcd7b71af8231_chain2",TRUE,9111551,218751322,"{
  ""tpm"": [0.7532, 0.1234, 0.1234, 0.1234, 0.7532, 0.1234, 0.1234, 0.1234, 0.7532]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6055, 0.9079, -5.9697, 0.9616, 4.2699, 1.0981],
  ""EOG_median_theta"": [6.0204, 0.9885, 1.0974, 1.0193, -3.9102, 0.9696],
  ""EOG_min_beta"": [-5.8096, 1.0839, 3.8955, 0.9147, -1.126, 1.0528]
}"
"186",40,1600,0.5,0.2,"21312fb2fd0b87dd6c452e383a39a0b9",11,"0aea246c35cd82ae9d8576fbb6fa7509_chain2",TRUE,3671711,266315231,"{
  ""tpm"": [0.6933, 0.1533, 0.1533, 0.1533, 0.6933, 0.1533, 0.1533, 0.1533, 0.6933]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3049, 0.9365, -5.9403, 1.0766, 4.1586, 0.964],
  ""EOG_median_theta"": [6.1293, 0.9212, 0.9761, 0.9297, -4.0396, 1.0853],
  ""EOG_min_beta"": [-6.1594, 0.9939, 3.9181, 1.058, -1.3251, 1.0095]
}"
"187",80,800,1,0.2,"21c31be075a5ae357836fd5fb3da796b",9,"45ce6d93f3ef375ee064a376dbb492f9_chain2",TRUE,1247180,540414868,"{
  ""tpm"": [0.5617, 0.2191, 0.2191, 0.2191, 0.5617, 0.2191, 0.2191, 0.2191, 0.5617]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5501, 1.5212, -6.1399, 1.5988, 4.1521, 1.5606],
  ""EOG_median_theta"": [5.8597, 1.4616, 1.2595, 1.4995, -4.0039, 1.4273],
  ""EOG_min_beta"": [-5.8764, 1.5595, 4.1154, 1.4522, -1.1986, 1.4646]
}"
"188",80,800,1,0.2,"21c31be075a5ae357836fd5fb3da796b",20,"5290d53d8183df03738afeca576625a3_chain2",TRUE,9938576,25564237,"{
  ""tpm"": [0.528, 0.236, 0.236, 0.236, 0.528, 0.236, 0.236, 0.236, 0.528]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4907, 1.4263, -5.943, 1.5855, 4.0257, 1.5858],
  ""EOG_median_theta"": [5.8774, 1.4123, 1.013, 1.5631, -4.1989, 1.4971],
  ""EOG_min_beta"": [-5.8922, 1.4884, 4.1752, 1.5583, -1.3112, 1.4393]
}"
"189",40,400,2,0.1,"238db7224502c103b7d7b6c51d46a590",14,"2d635910a432561c293259c51066dc82_chain2",TRUE,5590762,631634376,"{
  ""tpm"": [0.5435, 0.2282, 0.2282, 0.2282, 0.5435, 0.2282, 0.2282, 0.2282, 0.5435]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4543, 2.4808, -5.9862, 2.5106, 4.0311, 2.4064],
  ""EOG_median_theta"": [6.1525, 2.5726, 1.0988, 2.4203, -3.9141, 2.4616],
  ""EOG_min_beta"": [-5.807, 2.5344, 4.1535, 2.5007, -1.3851, 2.5067]
}"
"190",40,400,2,0.1,"238db7224502c103b7d7b6c51d46a590",27,"e8d3d9d8eccf4de749ac868025b5eed5_chain2",TRUE,6249574,149103372,"{
  ""tpm"": [0.677, 0.1615, 0.1615, 0.1615, 0.677, 0.1615, 0.1615, 0.1615, 0.677]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3191, 2.5912, -6.0449, 2.4974, 4.1047, 2.5026],
  ""EOG_median_theta"": [5.907, 2.5029, 1.1104, 2.4939, -4.1958, 2.4475],
  ""EOG_min_beta"": [-6.1991, 2.5053, 4.1063, 2.4075, -1.2701, 2.5665]
}"
"191",80,1600,1,0.4,"26c468094942c888a123d38e80b975ae",22,"ab2a4b0b75b9897edd7864858e073feb_chain2",TRUE,714370,526515884,"{
  ""tpm"": [0.5052, 0.2474, 0.2474, 0.2474, 0.5052, 0.2474, 0.2474, 0.2474, 0.5052]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4602, 1.4309, -5.9422, 1.4125, 4.1671, 1.515],
  ""EOG_median_theta"": [6.1154, 1.4364, 1.1803, 1.427, -3.8735, 1.5435],
  ""EOG_min_beta"": [-6.074, 1.4756, 3.8688, 1.5021, -1.1075, 1.5225]
}"
"192",80,1600,1,0.4,"26c468094942c888a123d38e80b975ae",26,"0051465db12a5ee15c782a3d816a37a9_chain2",TRUE,2743671,840208618,"{
  ""tpm"": [0.5666, 0.2167, 0.2167, 0.2167, 0.5666, 0.2167, 0.2167, 0.2167, 0.5666]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6963, 1.434, -6.1185, 1.4557, 4.0878, 1.5546],
  ""EOG_median_theta"": [6.1104, 1.5438, 1.2094, 1.4944, -3.8355, 1.5233],
  ""EOG_min_beta"": [-6.154, 1.4247, 4.1395, 1.4165, -1.2403, 1.4]
}"
"193",80,400,0.5,0.4,"2788f75514b12a6a9aa2b7411570ab0f",1,"1eb6808a1fb5eeb8c81214c3837128b9_chain2",TRUE,2756411,41947243,"{
  ""tpm"": [0.5081, 0.2459, 0.2459, 0.2459, 0.5081, 0.2459, 0.2459, 0.2459, 0.5081]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5253, 1.0698, -5.9649, 0.9893, 4.3074, 0.9362],
  ""EOG_median_theta"": [6.1097, 1.0984, 0.9571, 1.0357, -3.9556, 1.0769],
  ""EOG_min_beta"": [-6.1661, 0.9055, 4.199, 0.9749, -1.196, 1.0064]
}"
"194",80,400,0.5,0.4,"2788f75514b12a6a9aa2b7411570ab0f",21,"8060a6842627b550ccca96cde819310d_chain2",TRUE,5121589,245732527,"{
  ""tpm"": [0.7161, 0.1419, 0.1419, 0.1419, 0.7161, 0.1419, 0.1419, 0.1419, 0.7161]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6155, 0.9263, -6.0263, 0.9273, 4.2785, 1.0978],
  ""EOG_median_theta"": [6.0618, 1.0363, 1.12, 1.0924, -4.1601, 0.9445],
  ""EOG_min_beta"": [-6.0579, 1.0198, 4.17, 1.0409, -1.0398, 0.9947]
}"
"195",20,800,1,0.4,"27ba49a2b6a95dccf02a4e86187639c7",12,"f77becf4cc55cf9a7a764bd49770103a_chain2",TRUE,6239987,465499628,"{
  ""tpm"": [0.7529, 0.1236, 0.1236, 0.1236, 0.7529, 0.1236, 0.1236, 0.1236, 0.7529]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5294, 1.49, -5.969, 1.4329, 4.2297, 1.4459],
  ""EOG_median_theta"": [5.8428, 1.4307, 1.1905, 1.5691, -4.0638, 1.5574],
  ""EOG_min_beta"": [-5.8004, 1.4539, 4.0257, 1.456, -1.343, 1.4235]
}"
"196",20,800,1,0.4,"27ba49a2b6a95dccf02a4e86187639c7",30,"91fa95706e42489d0632a073ab368da7_chain2",TRUE,7651611,617713082,"{
  ""tpm"": [0.7981, 0.101, 0.101, 0.101, 0.7981, 0.101, 0.101, 0.101, 0.7981]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5091, 1.4879, -5.8582, 1.5593, 4.0597, 1.4142],
  ""EOG_median_theta"": [5.8763, 1.5776, 1.023, 1.4918, -4.0847, 1.5002],
  ""EOG_min_beta"": [-5.8975, 1.4369, 4.0635, 1.4919, -1.017, 1.5485]
}"
"197",20,400,2,0.1,"2e00bac441cd8a256a33c82888008edb",10,"f1d9543db4b89b351ebb3c7cd8660d66_chain2",TRUE,2372830,290461689,"{
  ""tpm"": [0.7478, 0.1261, 0.1261, 0.1261, 0.7478, 0.1261, 0.1261, 0.1261, 0.7478]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3009, 2.5749, -5.9285, 2.4229, 4.3063, 2.5023],
  ""EOG_median_theta"": [5.8557, 2.5334, 1.1687, 2.4081, -4.1426, 2.4318],
  ""EOG_min_beta"": [-6.0017, 2.4635, 4.0309, 2.5057, -1.3519, 2.5971]
}"
"198",20,400,2,0.1,"2e00bac441cd8a256a33c82888008edb",30,"a23cce6d5cd255f2d210e6547e331113_chain2",TRUE,832489,322448838,"{
  ""tpm"": [0.7065, 0.1468, 0.1468, 0.1468, 0.7065, 0.1468, 0.1468, 0.1468, 0.7065]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3836, 2.555, -5.9362, 2.4071, 4.3692, 2.4691],
  ""EOG_median_theta"": [5.8983, 2.4381, 1.2346, 2.4236, -3.8557, 2.4412],
  ""EOG_min_beta"": [-5.9289, 2.5114, 3.8312, 2.4121, -1.3577, 2.5369]
}"
"199",80,400,1,0.1,"2e5eee0e82684c85522eada693290c49",23,"96c79a41f8b733435770eacc22cae109_chain2",TRUE,4959040,553566192,"{
  ""tpm"": [0.6888, 0.1556, 0.1556, 0.1556, 0.6888, 0.1556, 0.1556, 0.1556, 0.6888]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3049, 1.4881, -5.8658, 1.516, 4.1774, 1.4282],
  ""EOG_median_theta"": [6.1236, 1.5755, 0.9425, 1.5282, -4.0737, 1.4612],
  ""EOG_min_beta"": [-5.8259, 1.4917, 3.8244, 1.5151, -1.0574, 1.569]
}"
"200",80,400,1,0.1,"2e5eee0e82684c85522eada693290c49",30,"9cdabfcec176ab6ffea5853407f1b582_chain2",TRUE,2147284,397108924,"{
  ""tpm"": [0.5191, 0.2404, 0.2404, 0.2404, 0.5191, 0.2404, 0.2404, 0.2404, 0.5191]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6478, 1.4069, -5.8383, 1.5226, 4.2366, 1.5282],
  ""EOG_median_theta"": [5.9949, 1.4869, 0.9434, 1.5445, -4.0908, 1.4911],
  ""EOG_min_beta"": [-5.915, 1.5168, 3.9498, 1.5456, -1.1396, 1.5391]
}"
"201",80,400,1,0.2,"35085e1311828d2d24fdb32ce00f8c8f",2,"88e2753109f350d61cd1e098bf8ab69e_chain2",TRUE,5088275,55115679,"{
  ""tpm"": [0.5164, 0.2418, 0.2418, 0.2418, 0.5164, 0.2418, 0.2418, 0.2418, 0.5164]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5855, 1.4325, -5.9631, 1.4156, 4.2219, 1.5192],
  ""EOG_median_theta"": [5.8016, 1.4745, 0.9616, 1.5199, -4.1053, 1.481],
  ""EOG_min_beta"": [-6.1964, 1.4248, 3.9478, 1.5139, -1.242, 1.4315]
}"
"202",80,400,1,0.2,"35085e1311828d2d24fdb32ce00f8c8f",8,"91ce84a76dcf6a37db9bcbc8b86440f8_chain2",TRUE,1434357,345321968,"{
  ""tpm"": [0.7766, 0.1117, 0.1117, 0.1117, 0.7766, 0.1117, 0.1117, 0.1117, 0.7766]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6018, 1.4745, -5.9551, 1.417, 4.0205, 1.5508],
  ""EOG_median_theta"": [5.9269, 1.5403, 1.2358, 1.4977, -4.1818, 1.4221],
  ""EOG_min_beta"": [-5.8701, 1.4964, 4.1059, 1.5441, -1.3722, 1.4575]
}"
"203",20,800,2,0.4,"379f8cd7ee623bbe6a2feff34bdae4bb",20,"46ed54b30a79974655009d61914fb019_chain2",TRUE,8446337,997726554,"{
  ""tpm"": [0.6876, 0.1562, 0.1562, 0.1562, 0.6876, 0.1562, 0.1562, 0.1562, 0.6876]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5643, 2.4851, -5.8475, 2.4968, 4.0717, 2.4587],
  ""EOG_median_theta"": [6.0558, 2.5566, 1.0682, 2.4227, -3.9376, 2.4549],
  ""EOG_min_beta"": [-5.9377, 2.5893, 4.137, 2.5607, -1.257, 2.5451]
}"
"204",20,800,2,0.4,"379f8cd7ee623bbe6a2feff34bdae4bb",22,"4098cbffee32ce87f0bba21d303dd61b_chain2",TRUE,1368833,725631580,"{
  ""tpm"": [0.5948, 0.2026, 0.2026, 0.2026, 0.5948, 0.2026, 0.2026, 0.2026, 0.5948]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3787, 2.4344, -5.8037, 2.4873, 4.3629, 2.5025],
  ""EOG_median_theta"": [5.9044, 2.554, 1.0165, 2.4949, -4.0691, 2.4375],
  ""EOG_min_beta"": [-5.9585, 2.502, 3.8326, 2.4045, -1.1156, 2.5321]
}"
"205",80,400,2,0.2,"3867b919ad5de75495a928ee860e6651",11,"81bfa1cb551531b04113df7d4546d4bd_chain2",TRUE,3969668,713562508,"{
  ""tpm"": [0.5622, 0.2189, 0.2189, 0.2189, 0.5622, 0.2189, 0.2189, 0.2189, 0.5622]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4586, 2.473, -6.0903, 2.4275, 4.3995, 2.4398],
  ""EOG_median_theta"": [5.9961, 2.572, 1.0934, 2.5705, -4.1679, 2.5994],
  ""EOG_min_beta"": [-6.1423, 2.5939, 3.8466, 2.4198, -1.0667, 2.5187]
}"
"206",80,400,2,0.2,"3867b919ad5de75495a928ee860e6651",23,"7431afff417ef2e5d58e203c554fd248_chain2",TRUE,9368432,220855662,"{
  ""tpm"": [0.6674, 0.1663, 0.1663, 0.1663, 0.6674, 0.1663, 0.1663, 0.1663, 0.6674]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5664, 2.4874, -6.1765, 2.5679, 4.2602, 2.444],
  ""EOG_median_theta"": [5.8353, 2.4556, 1.0681, 2.4263, -4.1222, 2.5931],
  ""EOG_min_beta"": [-5.8881, 2.4373, 3.8115, 2.4686, -1.2137, 2.4056]
}"
"207",20,400,1,0.4,"3987a4c4a5a5ff119108556a8f8c9482",5,"328baf3cff156dd229bd573c04dc6e82_chain2",TRUE,5612856,901259753,"{
  ""tpm"": [0.783, 0.1085, 0.1085, 0.1085, 0.783, 0.1085, 0.1085, 0.1085, 0.783]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5679, 1.4483, -6.0551, 1.4008, 4.0528, 1.4734],
  ""EOG_median_theta"": [6.0081, 1.5574, 1.2504, 1.5292, -3.962, 1.532],
  ""EOG_min_beta"": [-5.9132, 1.4007, 3.8229, 1.4074, -1.2904, 1.5114]
}"
"208",20,400,1,0.4,"3987a4c4a5a5ff119108556a8f8c9482",28,"18add76892293afbea3d7cda12326d1f_chain2",TRUE,9450512,810387560,"{
  ""tpm"": [0.5506, 0.2247, 0.2247, 0.2247, 0.5506, 0.2247, 0.2247, 0.2247, 0.5506]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6131, 1.4087, -6.0624, 1.5692, 4.3208, 1.5381],
  ""EOG_median_theta"": [6.1148, 1.4222, 1.1379, 1.5564, -3.9626, 1.5591],
  ""EOG_min_beta"": [-5.9095, 1.5056, 4.1048, 1.5475, -1.1255, 1.5257]
}"
"209",40,400,0.5,0.4,"3ab741a29c706d129b4db840fedc6e9a",6,"4fa1d94720ae560eaeb9bb5867a45e9f_chain2",TRUE,826331,623119105,"{
  ""tpm"": [0.7522, 0.1239, 0.1239, 0.1239, 0.7522, 0.1239, 0.1239, 0.1239, 0.7522]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4636, 1.0158, -5.858, 0.999, 4.2418, 1.0067],
  ""EOG_median_theta"": [6.0505, 1.0743, 1.2343, 1.0339, -4.0386, 1.0896],
  ""EOG_min_beta"": [-6.1179, 0.9155, 3.8352, 1.053, -1.3724, 1.041]
}"
"210",40,400,0.5,0.4,"3ab741a29c706d129b4db840fedc6e9a",23,"98b2829a92493f314a34af98044dda59_chain2",TRUE,1895116,518566441,"{
  ""tpm"": [0.7725, 0.1138, 0.1138, 0.1138, 0.7725, 0.1138, 0.1138, 0.1138, 0.7725]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.412, 0.9855, -5.8238, 0.9046, 4.1048, 0.9022],
  ""EOG_median_theta"": [5.8863, 1.0633, 1.0609, 0.9421, -3.8066, 0.9277],
  ""EOG_min_beta"": [-6.1719, 1.0638, 4.009, 0.9871, -1.2749, 1.0382]
}"
"211",40,800,2,0.4,"3c34ea4119395ac3d9db19c366f4258a",6,"fdca1cfb701bc66d8d660d0aef251b2c_chain2",TRUE,2729197,757749830,"{
  ""tpm"": [0.6048, 0.1976, 0.1976, 0.1976, 0.6048, 0.1976, 0.1976, 0.1976, 0.6048]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6413, 2.4808, -5.8833, 2.5073, 4.0754, 2.4494],
  ""EOG_median_theta"": [6.0316, 2.4679, 1.1414, 2.4836, -4.017, 2.4854],
  ""EOG_min_beta"": [-5.8963, 2.4524, 3.9368, 2.4978, -1.1337, 2.5558]
}"
"212",40,800,2,0.4,"3c34ea4119395ac3d9db19c366f4258a",9,"b3b8cd40d3b27ad62108709515b019d6_chain2",TRUE,6648137,395650108,"{
  ""tpm"": [0.7457, 0.1271, 0.1271, 0.1271, 0.7457, 0.1271, 0.1271, 0.1271, 0.7457]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5974, 2.4149, -6.0581, 2.4309, 4.2539, 2.4786],
  ""EOG_median_theta"": [6.0703, 2.5195, 1.0591, 2.5733, -4.0228, 2.49],
  ""EOG_min_beta"": [-6.0834, 2.5285, 3.8064, 2.4586, -1.0403, 2.4741]
}"
"213",20,1600,0.5,0.2,"3e2ae2dde7fddef3832a0008a24f60c7",2,"b3da1bcdc0691c9b8fcb6f4b71f2b2f6_chain2",TRUE,2053867,580920242,"{
  ""tpm"": [0.6721, 0.1639, 0.1639, 0.1639, 0.6721, 0.1639, 0.1639, 0.1639, 0.6721]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3221, 1.0576, -5.9501, 0.938, 4.29, 0.9168],
  ""EOG_median_theta"": [6.0178, 1.0189, 0.9369, 1.0738, -3.9164, 0.9574],
  ""EOG_min_beta"": [-6.0067, 1.0011, 4.0235, 1.0143, -1.014, 1.0703]
}"
"214",20,1600,0.5,0.2,"3e2ae2dde7fddef3832a0008a24f60c7",24,"fdf768af546579e8a5c955e0d70b2c9c_chain2",TRUE,3512618,558913330,"{
  ""tpm"": [0.7905, 0.1048, 0.1048, 0.1048, 0.7905, 0.1048, 0.1048, 0.1048, 0.7905]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6293, 1.0627, -5.9964, 1.0248, 4.27, 0.944],
  ""EOG_median_theta"": [5.852, 0.9229, 1.2757, 1.0508, -3.9926, 0.952],
  ""EOG_min_beta"": [-6.0666, 0.9922, 3.9547, 1.0387, -1.2692, 1.0845]
}"
"215",20,400,2,0.2,"3eb0be2541bcdfead8b5164bc87e784d",2,"3086a948c19762677e151f367b855c3f_chain2",TRUE,8510313,785645636,"{
  ""tpm"": [0.6142, 0.1929, 0.1929, 0.1929, 0.6142, 0.1929, 0.1929, 0.1929, 0.6142]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5862, 2.5671, -5.966, 2.5449, 4.2589, 2.4975],
  ""EOG_median_theta"": [5.8418, 2.5168, 1.2042, 2.4731, -4.0817, 2.5835],
  ""EOG_min_beta"": [-5.8798, 2.5239, 4.1216, 2.596, -1.3124, 2.4695]
}"
"216",20,400,2,0.2,"3eb0be2541bcdfead8b5164bc87e784d",9,"1b323336b2eef99cff3a7d88de897b57_chain2",TRUE,9534534,488106598,"{
  ""tpm"": [0.6966, 0.1517, 0.1517, 0.1517, 0.6966, 0.1517, 0.1517, 0.1517, 0.6966]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3722, 2.4007, -5.807, 2.5326, 4.006, 2.5426],
  ""EOG_median_theta"": [6.057, 2.485, 0.9593, 2.4716, -4.0491, 2.5177],
  ""EOG_min_beta"": [-5.8501, 2.5364, 3.9952, 2.4005, -1.392, 2.481]
}"
"217",80,1600,0.5,0.2,"42bd4f1c642ce830d43f72c38e5e3531",15,"4533cdedcd5cbc185897b992f98d18b0_chain2",TRUE,6417911,691703954,"{
  ""tpm"": [0.6773, 0.1614, 0.1614, 0.1614, 0.6773, 0.1614, 0.1614, 0.1614, 0.6773]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6862, 0.9994, -5.9214, 0.9893, 4.2839, 0.9622],
  ""EOG_median_theta"": [6.1488, 0.9435, 1.1091, 0.9999, -4.0251, 0.9744],
  ""EOG_min_beta"": [-6.0895, 1.0458, 4.0325, 0.9575, -1.0123, 0.982]
}"
"218",80,1600,0.5,0.2,"42bd4f1c642ce830d43f72c38e5e3531",20,"d1c42baed94d1aca21bf68cab3e3bf88_chain2",TRUE,2299884,768993110,"{
  ""tpm"": [0.5345, 0.2327, 0.2327, 0.2327, 0.5345, 0.2327, 0.2327, 0.2327, 0.5345]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5332, 0.9771, -6.0694, 1.0038, 4.2279, 1.044],
  ""EOG_median_theta"": [6.1895, 1.0204, 1.1137, 0.9385, -4.0093, 0.9929],
  ""EOG_min_beta"": [-5.9587, 1.0575, 3.9783, 1.0313, -1.1369, 1.0721]
}"
"219",40,400,2,0.4,"4bdf4f4d54b8867c11c30a6aae1da261",15,"ce1ef492e5b740b1c4a865a3781e6959_chain2",TRUE,7342106,641832374,"{
  ""tpm"": [0.783, 0.1085, 0.1085, 0.1085, 0.783, 0.1085, 0.1085, 0.1085, 0.783]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6277, 2.4898, -6.1297, 2.5777, 4.3547, 2.4149],
  ""EOG_median_theta"": [5.8773, 2.5647, 1.1864, 2.5392, -3.9881, 2.5714],
  ""EOG_min_beta"": [-6.1712, 2.4863, 4.1613, 2.5014, -1.2022, 2.5672]
}"
